REGN,TMST,PTST
6,9,1
4,12,1
4,13,1
4,15,1
5,16,1
5,20,1
2,25,1
3,27,1
5,28,1
3,33,1
5,34,1
5,37,1
5,38,1
5,41,1
4,42,1
5,45,1
2,46,1
5,0,2
4,1,2
5,7,2
5,8,2
3,10,2
4,14,2
4,22,2
4,23,2
3,25,2
6,28,2
5,29,2
5,32,2
5,34,2
3,35,2
3,40,2
3,42,2
6,44,2
5,47,2
3,0,3
4,2,3
5,6,3
5,7,3
4,8,3
3,12,3
3,13,3
3,15,3
4,22,3
3,26,3
5,31,3
4,32,3
2,35,3
4,40,3
4,48,3
4,49,3
3,1,4
2,2,4
1,4,4
4,50,4
6,6,4
2,10,4
3,11,4
5,12,4
5,13,4
6,18,4
6,20,4
5,21,4
5,23,4
3,25,4
5,39,4
3,43,4
6,44,4
3,49,4
3,1,50
1,50,50
4,14,50
4,15,50
4,19,50
4,24,50
3,28,50
4,32,50
3,33,50
3,38,50
6,42,50
4,45,50
3,46,50
4,0,5
2,2,5
6,6,5
5,7,5
5,9,5
4,10,5
3,11,5
4,12,5
2,15,5
3,17,5
6,20,5
3,22,5
4,23,5
2,26,5
5,29,5
2,30,5
5,32,5
3,33,5
3,36,5
5,37,5
6,38,5
5,39,5
5,45,5
5,47,5
2,49,5
4,3,6
4,8,6
4,9,6
5,11,6
4,12,6
5,15,6
2,19,6
3,21,6
2,29,6
3,39,6
2,44,6
6,46,6
5,2,51
4,3,51
6,4,51
5,11,51
3,13,51
5,15,51
4,17,51
2,19,51
4,23,51
5,26,51
3,31,51
3,34,51
2,45,51
5,2,7
6,4,7
5,5,7
2,6,7
2,51,7
4,8,7
3,12,7
3,13,7
4,15,7
3,16,7
2,19,7
4,22,7
5,25,7
4,26,7
5,27,7
5,30,7
4,35,7
2,37,7
3,41,7
5,43,7
2,47,7
3,48,7
5,2,8
6,4,8
1,8,8
4,14,8
5,18,8
5,20,8
5,21,8
5,28,8
5,31,8
6,36,8
5,38,8
2,39,8
5,44,8
3,47,8
5,48,8
5,18,9
4,19,9
5,20,9
5,27,9
5,28,9
5,31,9
4,35,9
5,38,9
5,40,9
6,46,9
3,1,10
3,2,10
3,5,10
4,14,10
6,18,10
4,22,10
4,24,10
3,25,10
4,26,10
3,27,10
6,28,10
3,30,10
6,31,10
5,32,10
4,33,10
4,35,10
2,36,10
5,37,10
6,38,10
5,39,10
4,40,10
5,41,10
4,42,10
3,43,10
6,44,10
1,0,0
5,5,0
3,51,0
4,7,0
2,8,0
5,11,0
2,23,0
3,24,0
4,29,0
3,32,0
5,33,0
4,35,0
6,36,0
2,41,0
5,44,0
3,45,0
5,0,1
4,3,1
3,50,1
5,7,1
4,14,1
5,18,1
3,26,1
5,29,1
3,40,1
3,43,1
5,44,1
4,3,2
2,4,2
6,6,2
3,11,2
4,12,2
5,13,2
3,15,2
5,16,2
6,20,2
4,24,2
3,26,2
2,27,2
5,37,2
6,38,2
5,41,2
2,43,2
4,48,2
3,49,2
1,3,3
5,50,3
3,5,3
4,9,3
6,10,3
5,11,3
6,18,3
5,20,3
4,21,3
2,23,3
2,24,3
5,25,3
5,27,3
6,28,3
3,30,3
4,33,3
5,36,3
5,37,3
5,38,3
4,39,3
2,42,3
4,43,3
4,45,3
6,46,3
4,3,4
5,51,4
5,8,4
5,9,4
4,14,4
4,15,4
4,22,4
4,24,4
6,28,4
5,29,4
5,32,4
4,33,4
5,34,4
4,35,4
6,38,4
5,41,4
4,42,4
5,45,4
3,46,4
5,47,4
5,2,50
5,3,50
3,6,50
4,7,50
6,8,50
5,9,50
4,13,50
4,16,50
3,18,50
3,20,50
3,21,50
3,25,50
4,26,50
4,27,50
5,35,50
4,36,50
4,40,50
4,41,50
4,43,50
4,47,50
4,1,5
5,51,5
4,13,5
3,14,5
4,16,5
6,18,5
5,19,5
4,21,5
3,24,5
3,25,5
3,27,5
6,28,5
4,34,5
3,40,5
3,42,5
6,44,5
6,1,6
6,4,6
1,6,6
6,10,6
3,13,6
4,14,6
4,22,6
4,23,6
4,24,6
5,25,6
5,26,6
2,28,6
5,30,6
5,33,6
5,35,6
6,36,6
3,41,6
5,43,6
3,45,6
5,49,6
4,0,51
4,50,51
2,6,51
1,51,51
2,7,51
6,10,51
4,12,51
4,14,51
3,16,51
4,22,51
5,25,51
5,27,51
3,32,51
5,33,51
6,36,51
2,37,51
5,40,51
3,41,51
5,43,51
3,44,51
6,46,51
5,49,51
3,0,7
4,3,7
1,7,7
5,11,7
4,17,7
2,29,7
3,34,7
6,36,7
2,38,7
3,39,7
4,42,7
2,45,7
6,46,7
2,0,8
5,6,8
3,51,8
5,11,8
4,12,8
4,13,8
3,16,8
3,17,8
2,23,8
4,26,8
5,27,8
4,30,8
5,33,8
3,35,8
4,37,8
3,41,8
3,42,8
5,43,8
6,1,9
3,3,9
6,4,9
5,50,9
5,5,9
3,51,9
3,12,9
3,13,9
4,14,9
4,15,9
3,17,9
5,25,9
4,29,9
4,37,9
2,39,9
5,43,9
5,44,9
6,6,10
5,9,10
1,10,10
3,11,10
5,12,10
5,13,10
4,17,10
5,21,10
5,29,10
5,34,10
5,45,10
2,46,10
5,47,10
5,48,10
3,49,10
5,0,11
3,1,11
3,2,11
4,3,11
3,4,11
3,50,11
3,5,11
6,6,11
5,51,11
5,7,11
6,8,11
5,9,11
3,10,11
1,11,11
4,12,11
4,13,11
4,14,11
4,15,11
4,16,11
4,17,11
6,18,11
5,19,11
6,20,11
4,21,11
4,22,11
4,23,11
4,24,11
2,25,11
3,26,11
2,27,11
6,28,11
5,29,11
3,30,11
5,31,11
5,32,11
3,33,11
4,34,11
4,35,11
2,36,11
5,37,11
6,38,11
5,39,11
3,40,11
4,41,11
4,42,11
2,43,11
6,44,11
5,45,11
2,46,11
5,47,11
4,48,11
2,49,11
3,0,12
6,1,12
4,2,12
3,3,12
5,4,12
4,50,12
4,5,12
5,6,12
3,51,12
4,7,12
5,8,12
3,9,12
6,10,12
4,11,12
1,12,12
2,13,12
2,14,12
3,15,12
2,16,12
4,17,12
5,18,12
4,19,12
5,20,12
3,21,12
3,22,12
3,23,12
2,24,12
4,25,12
3,26,12
5,27,12
5,28,12
4,29,12
4,30,12
4,31,12
3,32,12
3,33,12
3,34,12
3,35,12
5,36,12
4,37,12
5,38,12
3,39,12
3,40,12
3,41,12
4,42,12
4,43,12
5,44,12
3,45,12
5,46,12
3,47,12
2,48,12
4,49,12
3,0,13
6,1,13
5,2,13
3,3,13
5,4,13
4,50,13
4,5,13
4,6,13
3,51,13
3,7,13
4,8,13
3,9,13
6,10,13
5,11,13
2,12,13
1,13,13
3,14,13
4,15,13
2,16,13
4,17,13
5,18,13
3,19,13
4,20,13
2,21,13
3,22,13
3,23,13
3,24,13
4,25,13
4,26,13
5,27,13
4,28,13
3,29,13
4,30,13
3,31,13
3,32,13
4,33,13
2,34,13
4,35,13
5,36,13
3,37,13
4,38,13
3,39,13
4,40,13
3,41,13
4,42,13
5,43,13
4,44,13
3,45,13
5,46,13
3,47,13
3,48,13
4,49,13
4,0,14
6,1,14
4,2,14
3,3,14
5,4,14
4,50,14
3,5,14
5,6,14
4,51,14
4,7,14
5,8,14
4,9,14
6,10,14
4,11,14
2,12,14
3,13,14
1,14,14
3,15,14
3,16,14
4,17,14
5,18,14
4,19,14
5,20,14
3,21,14
2,22,14
4,23,14
2,24,14
3,25,14
2,26,14
5,27,14
5,28,14
4,29,14
4,30,14
4,31,14
4,32,14
3,33,14
3,34,14
3,35,14
5,36,14
4,37,14
5,38,14
4,39,14
2,40,14
3,41,14
4,42,14
4,43,14
5,44,14
4,45,14
5,46,14
4,47,14
2,48,14
3,49,14
4,0,15
6,1,15
3,2,15
3,3,15
4,4,15
4,50,15
2,5,15
6,6,15
4,51,15
5,7,15
5,8,15
5,9,15
6,10,15
4,11,15
3,12,15
4,13,15
3,14,15
1,15,15
4,16,15
3,17,15
6,18,15
5,19,15
6,20,15
4,21,15
4,22,15
4,23,15
2,24,15
4,25,15
2,26,15
4,27,15
6,28,15
5,29,15
3,30,15
5,31,15
5,32,15
4,33,15
4,34,15
2,35,15
4,36,15
5,37,15
5,38,15
5,39,15
3,40,15
4,41,15
3,42,15
3,43,15
6,44,15
5,45,15
5,46,15
4,47,15
4,48,15
3,49,15
3,0,16
6,1,16
5,2,16
3,3,16
5,4,16
4,50,16
4,5,16
4,6,16
2,51,16
3,7,16
4,8,16
3,9,16
6,10,16
5,11,16
2,12,16
2,13,16
3,14,16
3,15,16
1,16,16
4,17,16
5,18,16
3,19,16
4,20,16
3,21,16
4,22,16
3,23,16
2,24,16
5,25,16
3,26,16
5,27,16
5,28,16
3,29,16
4,30,16
4,31,16
3,32,16
4,33,16
2,34,16
3,35,16
5,36,16
3,37,16
4,38,16
3,39,16
4,40,16
2,41,16
4,42,16
5,43,16
5,44,16
2,45,16
6,46,16
2,47,16
3,48,16
5,49,16
3,0,17
6,1,17
5,2,17
2,3,17
5,4,17
6,50,17
4,5,17
5,6,17
4,51,17
4,7,17
3,8,17
3,9,17
6,10,17
5,11,17
4,12,17
4,13,17
4,14,17
3,15,17
4,16,17
1,17,17
6,18,17
4,19,17
5,20,17
4,21,17
4,22,17
2,23,17
3,24,17
5,25,17
4,26,17
5,27,17
6,28,17
4,29,17
4,30,17
5,31,17
4,32,17
5,33,17
4,34,17
3,35,17
5,36,17
4,37,17
5,38,17
4,39,17
5,40,17
3,41,17
2,42,17
5,43,17
6,44,17
4,45,17
6,46,17
4,47,17
4,48,17
5,49,17
4,0,18
6,1,18
5,2,18
4,3,18
6,4,18
3,50,18
5,5,18
2,6,18
3,51,18
3,7,18
5,8,18
4,9,18
6,10,18
5,11,18
4,12,18
4,13,18
4,14,18
4,15,18
4,16,18
5,17,18
1,18,18
3,19,18
2,20,18
4,21,18
4,22,18
4,23,18
4,24,18
5,25,18
4,26,18
5,27,18
2,28,18
3,29,18
5,30,18
3,31,18
3,32,18
4,33,18
3,34,18
4,35,18
6,36,18
3,37,18
2,38,18
4,39,18
4,40,18
4,41,18
5,42,18
5,43,18
2,44,18
3,45,18
6,46,18
3,47,18
4,48,18
5,49,18
4,0,19
6,1,19
5,2,19
4,3,19
6,4,19
4,50,19
5,5,19
2,6,19
2,51,19
2,7,19
4,8,19
4,9,19
6,10,19
5,11,19
4,12,19
3,13,19
4,14,19
5,15,19
3,16,19
4,17,19
3,18,19
1,19,19
3,20,19
4,21,19
4,22,19
4,23,19
4,24,19
5,25,19
5,26,19
5,27,19
3,28,19
2,29,19
5,30,19
3,31,19
3,32,19
5,33,19
3,34,19
5,35,19
6,36,19
2,37,19
3,38,19
3,39,19
5,40,19
3,41,19
5,42,19
5,43,19
3,44,19
2,45,19
6,46,19
2,47,19
4,48,19
5,49,19
4,0,20
6,1,20
5,2,20
4,3,20
6,4,20
3,50,20
5,5,20
2,6,20
3,51,20
3,7,20
4,8,20
4,9,20
6,10,20
5,11,20
4,12,20
3,13,20
4,14,20
5,15,20
3,16,20
4,17,20
3,18,20
3,19,20
1,20,20
3,21,20
4,22,20
4,23,20
4,24,20
5,25,20
5,26,20
5,27,20
2,28,20
2,29,20
5,30,20
2,31,20
4,32,20
5,33,20
3,34,20
5,35,20
6,36,20
3,37,20
2,38,20
4,39,20
5,40,20
4,41,20
5,42,20
5,43,20
2,44,20
3,45,20
6,46,20
3,47,20
4,48,20
5,49,20
4,0,21
6,1,21
5,2,21
4,3,21
5,4,21
3,50,21
4,5,21
4,6,21
3,51,21
3,7,21
4,8,21
4,9,21
6,10,21
5,11,21
2,12,21
2,13,21
3,14,21
4,15,21
3,16,21
4,17,21
5,18,21
3,19,21
4,20,21
1,21,21
3,22,21
4,23,21
3,24,21
4,25,21
4,26,21
5,27,21
4,28,21
3,29,21
4,30,21
3,31,21
3,32,21
4,33,21
2,34,21
4,35,21
5,36,21
3,37,21
4,38,21
4,39,21
4,40,21
3,41,21
4,42,21
5,43,21
4,44,21
3,45,21
5,46,21
3,47,21
2,48,21
4,49,21
4,0,22
6,1,22
4,2,22
4,3,22
5,4,22
3,50,22
3,5,22
5,6,22
4,51,22
4,7,22
5,8,22
4,9,22
6,10,22
4,11,22
3,12,22
3,13,22
2,14,22
3,15,22
3,16,22
4,17,22
5,18,22
4,19,22
5,20,22
3,21,22
1,22,22
4,23,22
3,24,22
3,25,22
3,26,22
5,27,22
5,28,22
4,29,22
4,30,22
4,31,22
4,32,22
2,33,22
3,34,22
4,35,22
5,36,22
4,37,22
5,38,22
4,39,22
2,40,22
4,41,22
4,42,22
4,43,22
5,44,22
4,45,22
5,46,22
4,47,22
2,48,22
3,49,22
2,0,23
6,1,23
5,2,23
2,3,23
6,4,23
5,50,23
5,5,23
5,6,23
3,51,23
4,7,23
3,8,23
3,9,23
6,10,23
5,11,23
3,12,23
3,13,23
4,14,23
3,15,23
3,16,23
2,17,23
5,18,23
4,19,23
5,20,23
4,21,23
4,22,23
1,23,23
3,24,23
5,25,23
4,26,23
5,27,23
5,28,23
4,29,23
5,30,23
5,31,23
3,32,23
5,33,23
3,34,23
3,35,23
6,36,23
4,37,23
5,38,23
3,39,23
4,40,23
2,41,23
3,42,23
5,43,23
5,44,23
3,45,23
6,46,23
3,47,23
4,48,23
5,49,23
3,0,24
6,1,24
4,2,24
2,3,24
5,4,24
4,50,24
3,5,24
5,6,24
4,51,24
5,7,24
5,8,24
4,9,24
6,10,24
4,11,24
2,12,24
3,13,24
2,14,24
2,15,24
2,16,24
3,17,24
5,18,24
5,19,24
5,20,24
3,21,24
3,22,24
3,23,24
1,24,24
4,25,24
2,26,24
4,27,24
5,28,24
5,29,24
3,30,24
5,31,24
4,32,24
4,33,24
3,34,24
2,35,24
4,36,24
4,37,24
5,38,24
4,39,24
3,40,24
2,41,24
3,42,24
4,43,24
5,44,24
5,45,24
5,46,24
4,47,24
3,48,24
4,49,24
5,0,25
3,1,25
4,2,25
4,3,25
4,4,25
3,50,25
3,5,25
5,6,25
5,51,25
5,7,25
6,8,25
6,9,25
4,10,25
2,11,25
4,12,25
4,13,25
4,14,25
4,15,25
5,16,25
5,17,25
5,18,25
5,19,25
5,20,25
4,21,25
3,22,25
5,23,25
4,24,25
1,25,25
3,26,25
3,27,25
5,28,25
5,29,25
4,30,25
5,31,25
5,32,25
2,33,25
4,34,25
4,35,25
3,36,25
5,37,25
5,38,25
6,39,25
2,40,25
5,41,25
4,42,25
3,43,25
5,44,25
5,45,25
3,46,25
5,47,25
4,48,25
2,49,25
4,0,26
6,1,26
3,2,26
3,3,26
4,4,26
4,50,26
2,5,26
5,6,26
5,51,26
5,7,26
5,8,26
5,9,26
6,10,26
3,11,26
3,12,26
4,13,26
2,14,26
2,15,26
4,16,26
4,17,26
6,18,26
5,19,26
5,20,26
4,21,26
3,22,26
4,23,26
2,24,26
3,25,26
1,26,26
4,27,26
5,28,26
5,29,26
3,30,26
5,31,26
5,32,26
3,33,26
4,34,26
3,35,26
4,36,26
5,37,26
5,38,26
5,39,26
2,40,26
4,41,26
3,42,26
3,43,26
5,44,26
5,45,26
4,46,26
5,47,26
3,48,26
2,49,26
5,0,27
3,1,27
2,2,27
4,3,27
2,4,27
4,50,27
3,5,27
6,6,27
5,51,27
5,7,27
5,8,27
5,9,27
3,10,27
2,11,27
5,12,27
5,13,27
4,14,27
4,15,27
5,16,27
4,17,27
6,18,27
5,19,27
6,20,27
5,21,27
4,22,27
5,23,27
4,24,27
3,25,27
4,26,27
1,27,27
6,28,27
5,29,27
3,30,27
6,31,27
5,32,27
4,33,27
5,34,27
4,35,27
2,36,27
5,37,27
6,38,27
5,39,27
4,40,27
5,41,27
4,42,27
2,43,27
6,44,27
5,45,27
3,46,27
5,47,27
5,48,27
3,49,27
4,0,28
6,1,28
5,2,28
4,3,28
6,4,28
3,50,28
5,5,28
2,6,28
3,51,28
3,7,28
4,8,28
4,9,28
6,10,28
5,11,28
4,12,28
3,13,28
4,14,28
5,15,28
3,16,28
4,17,28
2,18,28
3,19,28
2,20,28
3,21,28
4,22,28
4,23,28
4,24,28
5,25,28
5,26,28
5,27,28
1,28,28
3,29,28
5,30,28
2,31,28
4,32,28
5,33,28
3,34,28
5,35,28
6,36,28
3,37,28
2,38,28
4,39,28
5,40,28
4,41,28
5,42,28
5,43,28
2,44,28
3,45,28
6,46,28
3,47,28
4,48,28
5,49,28
3,0,29
6,1,29
5,2,29
4,3,29
6,4,29
3,50,29
5,5,29
2,6,29
2,51,29
2,7,29
4,8,29
3,9,29
6,10,29
5,11,29
3,12,29
3,13,29
4,14,29
4,15,29
3,16,29
4,17,29
3,18,29
2,19,29
2,20,29
3,21,29
4,22,29
3,23,29
4,24,29
5,25,29
4,26,29
5,27,29
2,28,29
1,29,29
5,30,29
2,31,29
3,32,29
4,33,29
3,34,29
4,35,29
6,36,29
2,37,29
2,38,29
3,39,29
4,40,29
3,41,29
4,42,29
5,43,29
2,44,29
2,45,29
6,46,29
2,47,29
3,48,29
5,49,29
4,0,30
5,1,30
2,2,30
3,3,30
3,4,30
5,50,30
2,5,30
6,6,30
5,51,30
5,7,30
5,8,30
5,9,30
4,10,30
4,11,30
4,12,30
4,13,30
4,14,30
3,15,30
4,16,30
3,17,30
6,18,30
5,19,30
6,20,30
5,21,30
4,22,30
4,23,30
3,24,30
4,25,30
3,26,30
3,27,30
6,28,30
5,29,30
1,30,30
5,31,30
5,32,30
4,33,30
5,34,30
2,35,30
4,36,30
5,37,30
6,38,30
5,39,30
4,40,30
4,41,30
2,42,30
2,43,30
6,44,30
5,45,30
5,46,30
5,47,30
4,48,30
3,49,30
4,0,31
6,1,31
5,2,31
4,3,31
6,4,31
3,50,31
5,5,31
2,6,31
3,51,31
3,7,31
5,8,31
4,9,31
6,10,31
5,11,31
4,12,31
3,13,31
4,14,31
4,15,31
3,16,31
5,17,31
3,18,31
3,19,31
2,20,31
3,21,31
4,22,31
4,23,31
4,24,31
5,25,31
4,26,31
5,27,31
2,28,31
2,29,31
5,30,31
1,31,31
3,32,31
4,33,31
3,34,31
4,35,31
6,36,31
2,37,31
2,38,31
4,39,31
4,40,31
3,41,31
5,42,31
5,43,31
2,44,31
3,45,31
6,46,31
3,47,31
4,48,31
5,49,31
3,0,32
6,1,32
5,2,32
4,3,32
6,4,32
4,50,32
5,5,32
3,6,32
3,51,32
3,7,32
3,8,32
2,9,32
6,10,32
5,11,32
4,12,32
3,13,32
4,14,32
4,15,32
3,16,32
4,17,32
4,18,32
3,19,32
4,20,32
4,21,32
4,22,32
3,23,32
4,24,32
5,25,32
4,26,32
5,27,32
4,28,32
3,29,32
5,30,32
3,31,32
1,32,32
4,33,32
3,34,32
4,35,32
6,36,32
3,37,32
3,38,32
2,39,32
4,40,32
2,41,32
4,42,32
5,43,32
4,44,32
2,45,32
6,46,32
3,47,32
4,48,32
5,49,32
5,0,33
5,1,33
4,2,33
4,3,33
4,4,33
3,50,33
3,5,33
6,6,33
5,51,33
5,7,33
6,8,33
5,9,33
6,10,33
3,11,33
3,12,33
4,13,33
3,14,33
3,15,33
4,16,33
5,17,33
6,18,33
5,19,33
6,20,33
4,21,33
2,22,33
5,23,33
3,24,33
2,25,33
3,26,33
4,27,33
6,28,33
5,29,33
4,30,33
5,31,33
5,32,33
1,33,33
4,34,33
4,35,33
4,36,33
5,37,33
6,38,33
5,39,33
2,40,33
4,41,33
4,42,33
3,43,33
6,44,33
5,45,33
4,46,33
5,47,33
3,48,33
3,49,33
4,0,34
6,1,34
5,2,34
4,3,34
5,4,34
3,50,34
5,5,34
4,6,34
2,51,34
3,7,34
4,8,34
4,9,34
6,10,34
5,11,34
3,12,34
2,13,34
3,14,34
4,15,34
2,16,34
4,17,34
4,18,34
3,19,34
4,20,34
2,21,34
4,22,34
4,23,34
3,24,34
5,25,34
4,26,34
5,27,34
4,28,34
3,29,34
5,30,34
3,31,34
3,32,34
4,33,34
1,34,34
4,35,34
5,36,34
2,37,34
4,38,34
3,39,34
4,40,34
3,41,34
5,42,34
5,43,34
4,44,34
3,45,34
5,46,34
2,47,34
3,48,34
5,49,34
4,0,35
6,1,35
3,2,35
2,3,35
5,4,35
5,50,35
2,5,35
6,6,35
5,51,35
5,7,35
4,8,35
4,9,35
6,10,35
4,11,35
3,12,35
4,13,35
3,14,35
2,15,35
4,16,35
3,17,35
6,18,35
5,19,35
6,20,35
4,21,35
4,22,35
3,23,35
2,24,35
4,25,35
3,26,35
4,27,35
6,28,35
5,29,35
2,30,35
5,31,35
5,32,35
4,33,35
4,34,35
1,35,35
5,36,35
5,37,35
6,38,35
5,39,35
4,40,35
4,41,35
2,42,35
3,43,35
6,44,35
5,45,35
5,46,35
5,47,35
4,48,35
3,49,35
5,0,36
3,1,36
3,2,36
4,3,36
2,4,36
4,50,36
3,5,36
6,6,36
5,51,36
5,7,36
6,8,36
5,9,36
3,10,36
2,11,36
4,12,36
5,13,36
4,14,36
4,15,36
5,16,36
4,17,36
6,18,36
5,19,36
6,20,36
5,21,36
4,22,36
5,23,36
4,24,36
3,25,36
4,26,36
2,27,36
6,28,36
5,29,36
3,30,36
5,31,36
5,32,36
4,33,36
5,34,36
4,35,36
1,36,36
5,37,36
6,38,36
5,39,36
4,40,36
5,41,36
4,42,36
3,43,36
6,44,36
5,45,36
2,46,36
5,47,36
4,48,36
3,49,36
4,0,37
6,1,37
5,2,37
4,3,37
6,4,37
3,50,37
5,5,37
3,6,37
2,51,37
2,7,37
4,8,37
4,9,37
6,10,37
5,11,37
4,12,37
3,13,37
4,14,37
4,15,37
3,16,37
4,17,37
3,18,37
2,19,37
3,20,37
3,21,37
4,22,37
4,23,37
4,24,37
5,25,37
4,26,37
5,27,37
3,28,37
2,29,37
5,30,37
2,31,37
3,32,37
4,33,37
2,34,37
4,35,37
6,36,37
1,37,37
3,38,37
3,39,37
4,40,37
3,41,37
4,42,37
5,43,37
3,44,37
3,45,37
6,46,37
2,47,37
4,48,37
5,49,37
4,0,38
6,1,38
5,2,38
4,3,38
6,4,38
3,50,38
5,5,38
2,6,38
3,51,38
2,7,38
4,8,38
4,9,38
6,10,38
5,11,38
4,12,38
3,13,38
4,14,38
5,15,38
3,16,38
4,17,38
2,18,38
3,19,38
2,20,38
3,21,38
4,22,38
4,23,38
4,24,38
5,25,38
5,26,38
5,27,38
2,28,38
2,29,38
5,30,38
2,31,38
3,32,38
5,33,38
3,34,38
5,35,38
6,36,38
2,37,38
1,38,38
3,39,38
5,40,38
3,41,38
5,42,38
5,43,38
2,44,38
3,45,38
6,46,38
3,47,38
4,48,38
5,49,38
3,0,39
6,1,39
5,2,39
4,3,39
6,4,39
5,50,39
5,5,39
4,6,39
3,51,39
3,7,39
3,8,39
2,9,39
6,10,39
5,11,39
4,12,39
4,13,39
4,14,39
4,15,39
3,16,39
3,17,39
5,18,39
3,19,39
4,20,39
4,21,39
4,22,39
3,23,39
4,24,39
5,25,39
4,26,39
5,27,39
5,28,39
4,29,39
5,30,39
4,31,39
2,32,39
5,33,39
4,34,39
4,35,39
6,36,39
4,37,39
4,38,39
1,39,39
4,40,39
3,41,39
4,42,39
5,43,39
5,44,39
3,45,39
6,46,39
3,47,39
4,48,39
5,49,39
4,0,40
5,1,40
4,2,40
4,3,40
5,4,40
4,50,40
3,5,40
6,6,40
4,51,40
5,7,40
5,8,40
5,9,40
6,10,40
3,11,40
3,12,40
3,13,40
2,14,40
3,15,40
4,16,40
4,17,40
6,18,40
5,19,40
6,20,40
3,21,40
2,22,40
4,23,40
3,24,40
2,25,40
2,26,40
4,27,40
6,28,40
5,29,40
4,30,40
5,31,40
5,32,40
2,33,40
4,34,40
3,35,40
4,36,40
5,37,40
6,38,40
5,39,40
1,40,40
4,41,40
4,42,40
3,43,40
6,44,40
5,45,40
4,46,40
4,47,40
3,48,40
2,49,40
2,0,41
6,1,41
5,2,41
2,3,41
5,4,41
4,50,41
4,5,41
4,6,41
3,51,41
3,7,41
3,8,41
2,9,41
6,10,41
5,11,41
3,12,41
3,13,41
4,14,41
4,15,41
2,16,41
3,17,41
5,18,41
3,19,41
4,20,41
4,21,41
4,22,41
2,23,41
2,24,41
5,25,41
4,26,41
5,27,41
4,28,41
4,29,41
4,30,41
4,31,41
2,32,41
5,33,41
3,34,41
4,35,41
5,36,41
4,37,41
4,38,41
3,39,41
4,40,41
1,41,41
4,42,41
5,43,41
4,44,41
2,45,41
6,46,41
3,47,41
4,48,41
5,49,41
4,0,42
6,1,42
3,2,42
2,3,42
4,4,42
6,50,42
3,5,42
6,6,42
5,51,42
5,7,42
5,8,42
5,9,42
5,10,42
4,11,42
4,12,42
4,13,42
4,14,42
3,15,42
4,16,42
2,17,42
6,18,42
5,19,42
6,20,42
5,21,42
4,22,42
3,23,42
3,24,42
4,25,42
3,26,42
4,27,42
6,28,42
5,29,42
2,30,42
5,31,42
5,32,42
4,33,42
5,34,42
2,35,42
4,36,42
5,37,42
6,38,42
